COD_MARCA	MARCA	MODELO	VERSION	EDICION	PUERTAS	CARROCERIA	TRANSMISION	COMBUSTIBLE	AÑO
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2012
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2013
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2014
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2014
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2015
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2015
34	ALFA ROMEO	MITO	1.4T 170HP M.AIR QUADRIF.VERDE	Quadrifoglio Verde	3	HA	M	1	2017
34	ALFA ROMEO	SPIDER	2.2	-	2	CA	M	1	2007
34	ALFA ROMEO	SPIDER	2.2	-	2	CA	M	1	2008
34	ALFA ROMEO	SPIDER	2.2 JTS MT	-	2	CA	M	1	2007
34	ALFA ROMEO	SPIDER	2.2 JTS MT	V6	2	CA	M	1	2006
34	ALFA ROMEO	SPIDER	3.0 V6	-	2	CA	M	1	1997
34	ALFA ROMEO	SPIDER	3.0 V6	-	2	CA	M	1	1997
34	ALFA ROMEO	SPIDER	3.0 V6	-	2	CA	M	1	1999
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2002
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2003
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2003
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2004
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2004
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2004
34	ALFA ROMEO	SPIDER	3.0 V6 24V	V6	2	CA	M	1	2005
34	ALFA ROMEO	SPIDER	3.2 JTS Q4 MT	-	2	CA	M	1	2007
34	ALFA ROMEO	SPIDER	3.2 JTS V6 Q4 MT	V6	2	CA	M	1	2006
34	ALFA ROMEO	SPIDER	3.2 Q4 4X4	-	2	CA	M	1	2007
34	ALFA ROMEO	SPIDER	3.2 Q4 4X4	-	2	CA	M	1	2008
34	ALFA ROMEO	SPIDER	3.2 Q4 4X4	-	2	CA	M	1	2009
34	ALFA ROMEO	SPIDER	3.2 Q4 4X4	-	2	CA	M	1	2009
34	ALFA ROMEO	SPIDER	3.2 Q4 4X4	-	2	CA	M	1	2009
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1996
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1997
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1997
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1997
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1997
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1998
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1998
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1999
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1999
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	1999
42	ASIA	TOPIC	2.7 3V	2.7 3V FURGON	4	PV	M	2	2000
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1996
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1997
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1997
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1997
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1998
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1998
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 DLX	2.7 DLX	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 DLX	DLX	4	WV	M	2	1999
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1996
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1997
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1997
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1998
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	1999
42	ASIA	TOPIC	2.7 STD	2.7 STD	4	BU	M	2	2000
42	ASIA	TOPIC	2.7 STD	STD	4	WV	M	2	1999
42	ASIA	TOWNER	0.8 COACH	SDX	5	MM	M	1	1997
42	ASIA	TOWNER	0.8 COACH	SDX	5	MM	M	1	1998
42	ASIA	TOWNER	0.8 COACH	SDX	5	MM	M	1	1999
42	ASIA	TOWNER	0.8 COACH	SDX	5	MM	M	1	1999
42	ASIA	TOWNER	0.8 COACH	SDX	5	MM	M	1	2000
42	ASIA	TOWNER	0.8 PANEL VAN	DLX	5	PV	M	1	2001
42	ASIA	TOWNER	0.8 PANEL VAN	DLX	5	PV	M	1	2001
42	ASIA	TOWNER	0.8 PANEL VAN	DLX	5	PV	M	1	2001
42	ASIA	TOWNER	0.8 PANEL VAN	DLX	5	PV	M	1	2002
42	ASIA	TOWNER	0.8 PANEL VAN	DLX	5	PV	M	1	2003
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1996
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1997
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1997
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1997
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1998
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1998
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1999
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1999
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	1999
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	2000
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	2000
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	2000
42	ASIA	TOWNER	0.8 PANEL VAN	PANEL VAN	5	PV	M	1	2001
42	ASIA	TOWNER	0.8 PICK UP	DLX	2	PU	M	1	2001
42	ASIA	TOWNER	0.8 PICK UP	DLX	2	PU	M	1	2001
42	ASIA	TOWNER	0.8 PICK UP	DLX	2	PU	M	1	2001
42	ASIA	TOWNER	0.8 PICK UP	DLX	2	PU	M	1	2002
42	ASIA	TOWNER	0.8 PICK UP	DLX	2	PU	M	1	2003
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1996
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1997
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1997
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1998
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1998
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1998
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1998
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1999
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1999
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	1999
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	2000
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	2000
42	ASIA	TOWNER	0.8 PICK UP	PICK UP	2	PU	M	1	2001
398	ASTON MARTIN	DB11	5.2 V12	-	2	CO	A	1	2017
398	ASTON MARTIN	DB9	(!)6.0 COUPE		2	CO	M	1	2011
398	ASTON MARTIN	DB9	6.0 COUPE		2	CO	M	1	2011
398	ASTON MARTIN	DB9	6.0 COUPE GT	GT	2	CO	A	1	2017
398	ASTON MARTIN	DB9	6.0 COUPE TOUCHTRONIC		2	CO	A	1	2012
398	ASTON MARTIN	DB9	6.0 COUPE TOUCHTRONIC	-	2	CO	A	1	2013
398	ASTON MARTIN	DB9	6.0 COUPE TOUCHTRONIC	-	2	CO	A	1	2015
398	ASTON MARTIN	DB9	6.0 VOLANTE TOUCHTRONIC	-	2	CA	A	1	2012
398	ASTON MARTIN	DB9	6.0 VOLANTE TOUCHTRONIC	-	2	CA	A	1	2013
398	ASTON MARTIN	DB9	6.0 VOLANTE TOUCHTRONIC	-	2	CA	A	1	2015
398	ASTON MARTIN	DBS	(!)6.0		2	CO	M	1	2011
398	ASTON MARTIN	DBS	(!)6.0 VOLANTE		2	CA	M	1	2011
398	ASTON MARTIN	DBS	6.0		2	CO	M	1	2010
398	ASTON MARTIN	DBS	6.0		2	CO	M	1	2011
398	ASTON MARTIN	DBS	6.0 TOUCHTRONIC		2	CO	A	1	2012
398	ASTON MARTIN	DBS	6.0 TOUCHTRONIC		2	CO	A	1	2013
398	ASTON MARTIN	DBS	6.0 VOLANTE		2	CA	M	1	2010
398	ASTON MARTIN	DBS	6.0 VOLANTE TOUCHTRONIC AUTO		2	CA	A	1	2012
398	ASTON MARTIN	DBS	6.0 VOLANTE TOUCHTRONIC AUTO		2	CA	A	1	2013
398	ASTON MARTIN	RAPIDE	(!)6.0 TOUCHTRONIC AUTO		5	HA	A	1	2011
398	ASTON MARTIN	RAPIDE	6.0 S TOUCHTRONIC AUTO	S	5	HA	A	1	2017
398	ASTON MARTIN	RAPIDE	6.0 TOUCHTRONIC AUTO		5	HA	A	1	2011
398	ASTON MARTIN	RAPIDE	6.0 TOUCHTRONIC AUTO	-	5	HA	A	1	2012
398	ASTON MARTIN	RAPIDE	6.0 TOUCHTRONIC AUTO	-	5	HA	A	1	2013
398	ASTON MARTIN	RAPIDE	6.0 TOUCHTRONIC AUTO	-	5	HA	A	1	2014
398	ASTON MARTIN	V12 VANTAGE	6.0	-	3	CO	M	1	2012
398	ASTON MARTIN	V12 VANTAGE	6.0	-	3	CO	M	1	2013
398	ASTON MARTIN	V12 VANTAGE	6.0	-	3	CO	M	1	2015
398	ASTON MARTIN	V12 VANTAGE	6.0 S SPORTSHIFT III	S	3	CO	M	1	2017
398	ASTON MARTIN	V12 VANTAGE	6.0 S SPORTSHIFT III ROADSTER	S	2	CA	M	1	2017
398	ASTON MARTIN	V8 VANTAGE	(!)4.7		3	CO	M	1	2011
398	ASTON MARTIN	V8 VANTAGE	(!)4.7 ROADSTER		2	CA	M	1	2011
398	ASTON MARTIN	V8 VANTAGE	4.7		3	CO	M	1	2011
398	ASTON MARTIN	V8 VANTAGE	4.7	-	3	CO	M	1	2012
398	ASTON MARTIN	V8 VANTAGE	4.7	-	3	CO	M	1	2013
398	ASTON MARTIN	V8 VANTAGE	4.7	-	3	CO	M	1	2015
398	ASTON MARTIN	V8 VANTAGE	4.7 ROADSTER	-	2	CA	M	1	2012
398	ASTON MARTIN	V8 VANTAGE	4.7 ROADSTER	-	2	CA	M	1	2013
398	ASTON MARTIN	V8 VANTAGE	4.7 ROADSTER	-	2	CA	M	1	2015
398	ASTON MARTIN	V8 VANTAGE	4.7 ROADSTER SPORTSHIFT II	-	2	CA	M	1	2013
398	ASTON MARTIN	V8 VANTAGE	4.7 ROADSTER SPORTSHIFT II	-	2	CA	M	1	2015
398	ASTON MARTIN	V8 VANTAGE	4.7 S	S	3	CO	M	1	2012
398	ASTON MARTIN	V8 VANTAGE	4.7 S	S	3	CO	M	1	2013
398	ASTON MARTIN	V8 VANTAGE	4.7 S	S	3	CO	M	1	2017
398	ASTON MARTIN	V8 VANTAGE	4.7 S ROADSTER	S	2	CA	M	1	2012
398	ASTON MARTIN	V8 VANTAGE	4.7 S ROADSTER	S	2	CA	M	1	2013
398	ASTON MARTIN	V8 VANTAGE	4.7 S ROADSTER	S	2	CA	M	1	2015
398	ASTON MARTIN	V8 VANTAGE	4.7 SPORTSHIFT II	-	3	CO	M	1	2013
398	ASTON MARTIN	V8 VANTAGE	4.7 SPORTSHIFT II	-	3	CO	M	1	2015
398	ASTON MARTIN	VANQUISH	6.0 AUTO	-	2	CO	A	1	2013
398	ASTON MARTIN	VANQUISH	6.0 AUTO	-	2	CO	A	1	2017
398	ASTON MARTIN	VANQUISH	6.0 VOLANTE AUTO	-	2	CA	A	1	2017
398	ASTON MARTIN	VIRAGE	6.0 COUPE	-	2	CO	A	1	2012
398	ASTON MARTIN	VIRAGE	6.0 COUPE	-	2	CO	A	1	2013
398	ASTON MARTIN	VIRAGE	6.0 VOLANTE	-	2	CA	A	1	2012
398	ASTON MARTIN	VIRAGE	6.0 VOLANTE	-	2	CA	A	1	2013
48	AUDI	A1	1.2 TFSI ADMIRED	Admired	3	HA	M	1	2015
48	AUDI	A1	1.2 TFSI ADMIRED SB	Admired	5	HA	M	1	2015
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A1	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A1	1.2 TFSI ATTRACTION SB	Attraction	5	HA	M	1	2014
48	AUDI	A1	1.2 TFSI ATTRACTION SB	Attraction	5	HA	M	1	2014
48	AUDI	A1	1.2 TFSI ATTRACTION SB	Attraction	5	HA	M	1	2015
48	AUDI	A1	1.2 TFSI ATTRACTION SB	Attraction	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI	-	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI	-	3	HA	M	1	2016
48	AUDI	A1	1.4 TFSI	-	3	HA	M	1	2017
48	AUDI	A1	1.4 TFSI	-	3	HA	M	1	2017
48	AUDI	A1	1.4 TFSI DESIGN SB	Design	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI DESIGN SB	Design	5	HA	M	1	2016
48	AUDI	A1	1.4 TFSI DESIGN SB	Design	5	HA	M	1	2017
48	AUDI	A1	1.4 TFSI S TRONIC ADMIRED	Admired	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC ADMIRED SB	Admired	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION	Ambition	3	HA	M	1	2011
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION	Ambition	3	HA	M	1	2011
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION	Ambition	3	HA	M	1	2012
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION 185 HP	Ambition	3	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION 185 HP	Ambition	3	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION 185 HP SB	Ambition	5	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC AMBITION 185 HP SB	Ambition	5	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION SB	Attraction	5	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION SB	Attraction	5	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION SB	Attraction	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC ATTRACTION SB	Attraction	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC DESIGN SB	Design	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC DESIGN SB	Design	5	HA	M	1	2016
48	AUDI	A1	1.4 TFSI S TRONIC DESIGN SB	Design	5	HA	M	1	2017
48	AUDI	A1	1.4 TFSI S TRONIC S LINE	S Line	3	HA	M	1	2012
48	AUDI	A1	1.4 TFSI S TRONIC S LINE	S Line	3	HA	M	1	2012
48	AUDI	A1	1.4 TFSI S TRONIC S LINE	S Line	3	HA	M	1	2013
48	AUDI	A1	1.4 TFSI S TRONIC S LINE	S Line	3	HA	M	1	2014
48	AUDI	A1	1.4 TFSI S TRONIC S LINE 185 HP	S Line	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC S LINE 185 HP SB	S Line	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC SPORT	Sport	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI S TRONIC SPORT	Sport	3	HA	M	1	2016
48	AUDI	A1	1.4 TFSI S TRONIC SPORT	Sport	3	HA	M	1	2016
48	AUDI	A1	1.4 TFSI S TRONIC SPORT	Sport	3	HA	M	1	2016
48	AUDI	A1	1.4 TFSI S TRONIC SPORT	Sport	3	HA	M	1	2017
48	AUDI	A1	1.4 TFSI S TRONIC SPORT	Sport	3	HA	M	1	2017
48	AUDI	A1	1.4 TFSI SB	-	5	HA	M	1	2015
48	AUDI	A1	1.4 TFSI SB	-	5	HA	M	1	2016
48	AUDI	A1	1.4 TFSI SB	-	5	HA	M	1	2017
48	AUDI	A1	1.4 TFSI SB	-	5	HA	M	1	2017
48	AUDI	A1	1.4 TFSI SPORT	Sport	3	HA	M	1	2015
48	AUDI	A1	1.4 TFSI SPORT	Sport	3	HA	M	1	2016
48	AUDI	A1	1.4 TFSI SPORT	Sport	3	HA	M	1	2017
48	AUDI	A1	1.4 TFSI STRONIC	-	3	HA	M	1	2016
48	AUDI	A1	1.4 TFSI STRONIC	-	3	HA	M	1	2017
48	AUDI	A1	1.4 TFSI STRONIC SB	-	5	HA	M	1	2016
48	AUDI	A1	1.4 TFSI STRONIC SB	-	5	HA	M	1	2017
48	AUDI	A3	(O)1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A3	(O)1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2013
48	AUDI	A3	(O)1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A3	(O)1.2 TFSI S TRONIC ATTRACTION SPORTBAC	Attraction	5	HA	M	1	2013
48	AUDI	A3	(O)1.4 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A3	(O)1.6 TIPTRONIC	-	5	HA	A	1	2009
48	AUDI	A3	(O)1.8 TFSI ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A3	(O)1.8 TFSI ATTRACTION STRONIC	Attraction	3	HA	M	1	2013
48	AUDI	A3	(O)1.8 TFSI SPORTBACK ATTRACTION	Attraction	5	HA	M	1	2013
48	AUDI	A3	(O)1.8 TFSI SPORTBACK ATTRACTION STRONIC	Attraction	5	HA	M	1	2013
48	AUDI	A3	(O)2.0 TFSI AMBITION STRONIC QUATTRO	Ambition	3	HA	M	1	2013
48	AUDI	A3	(O)SPORTBACK 1.6 TIPTRONIC	Sportback	5	HA	A	1	2008
48	AUDI	A3	(O)SPORTBACK 2.0 TDI STRONIC	Sportback	5	HA	M	2	2008
48	AUDI	A3	1.2 TFSI	-	4	SA	M	1	2015
48	AUDI	A3	1.2 TFSI	-	4	SA	M	1	2016
48	AUDI	A3	1.2 TFSI	-	4	SA	M	1	2016
48	AUDI	A3	1.2 TFSI	-	4	SA	M	1	2017
48	AUDI	A3	1.2 TFSI	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI	Attraction	3	HA	M	1	2016
48	AUDI	A3	1.2 TFSI	Attraction	3	HA	M	1	2016
48	AUDI	A3	1.2 TFSI	Attraction	3	HA	M	1	2016
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2011
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2011
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2011
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2013
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2014
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2014
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2014
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2015
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2015
48	AUDI	A3	1.2 TFSI ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2015
48	AUDI	A3	1.2 TFSI S TRONIC	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI S TRONIC	Attraction	3	HA	M	1	2016
48	AUDI	A3	1.2 TFSI S TRONIC	Attraction	3	HA	M	1	2016
48	AUDI	A3	1.2 TFSI S TRONIC	Attraction	3	HA	M	1	2016
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2011
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2013
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2014
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION	Attraction	3	HA	M	1	2015
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2011
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2011
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2011
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
48	AUDI	A3	1.2 TFSI S TRONIC ATTRACTION SPORTBACK	Attraction	5	HA	M	1	2012
